Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,cluster_label
76353,2qfF8mxlGHAzbXLTTDhyBV,Katherine Jenkins,Guiding Light,Make Me A Channel Of Your Peace,39,219386,0.0,0.191,0.226,0,-13.633,1,0.0378,0.919,6.86e-06,0.0763,0.154,82.297,3,opera,0
70848,6ZcatlNX0hgJljw6U1PPQt,Sharon Kwan;Karencici,別弄花我的妝 (feat. Karencici),別弄花我的妝 (feat. Karencici),22,187788,0.0,0.624,0.798,11,-5.317,0,0.0901,0.00294,0.0,0.29,0.449,120.015,4,mandopop,0
32592,6phjH1prCWCcKAYiRONHJx,Peces Raros,Anestesia,Girando en Falso,36,246546,0.0,0.694,0.786,5,-7.173,0,0.0392,0.00168,0.000899,0.0929,0.465,119.929,4,electronic,0
42220,3o7IlOuf5r0zoBok4o30fx,Sex Prisoner,Sex Prisoner,Unconditional Hate,16,39775,0.0,0.22,0.943,7,-5.487,1,0.136,5.53e-05,0.812,0.421,0.312,145.753,4,grindcore,0
44927,5KghnAajixZATYQOA4xNdi,Godsmack,When Legends Rise,Unforgettable,49,208418,0.0,0.366,0.939,8,-3.505,1,0.231,0.00298,0.0,0.128,0.435,158.058,4,grunge,0
96206,1h7XWoJkUP6dk89XYBoaaZ,Leci Brandao,Leci Brandão,Zé Do Caroço,41,204520,0.0,0.809,0.54,9,-9.276,0,0.157,0.437,5.44e-05,0.0596,0.529,122.451,4,samba,0
73214,6cWL1DzfiPlYE9Xk9eML4n,Oliver Huntemann;Christian Craken,Tranquilizer 2.0,Tranquilizer - Christian Craken Remix,39,445440,0.0,0.846,0.76,9,-7.992,1,0.0428,0.00529,0.874,0.106,0.155,124.994,4,minimal-techno,0
37195,3tJEINlBmAWkKr2yngcmue,Marvin Gaye,Soulful Christmas,I Want To Come Home For Christmas,0,205133,0.0,0.309,0.564,6,-6.955,0,0.038,0.119,0.00175,0.111,0.488,179.106,3,funk,0
15914,38jJdP6hG3x63SKrJZutMW,Brandon,Coming Clean,Baby,57,111710,0.0,0.641,0.242,10,-10.066,1,0.0757,0.879,0.0,0.394,0.409,75.99,1,chill,0
98785,6e9mYahtlCqLOBvE8BI5W3,Andrew Lloyd Webber;The Andrew Lloyd Webber Orchestra;Simon Lee,Symphonic Suites,The Phantom Of The Opera Symphonic Suite - Pt.5,22,132200,0.0,0.179,0.131,2,-18.233,1,0.0351,0.907,0.893,0.362,0.0368,77.623,4,show-tunes,0
90212,2vSxjnyrWrtxyfzO47EX6q,The Platters,Remember When?,Smoke Gets In Your Eyes,65,160933,0.0,0.203,0.295,3,-11.155,1,0.0323,0.92,2.05e-06,0.173,0.285,171.222,3,rock-n-roll,0
319,3JKLrIrHpbHtDU1oeYtbYD,Boyce Avenue,"Cover Sessions, Vol. 5",Chasing Cars,52,246979,0.0,0.659,0.331,10,-8.987,1,0.0321,0.809,0.0,0.0996,0.0877,105.01,4,acoustic,0
26437,4hNYxfNtZPAuOVhrEeJKuf,Pierre Bokma,Aladdin (Originele Nederlandstalige Soundtrack),De legende van de lamp,22,85546,0.0,0.62,0.316,2,-20.458,0,0.631,0.676,0.0,0.197,0.746,84.674,4,disney,0
1678,0CbNE0yI2EZv9uIwXnP4p5,Jorge Drexler,Sus primeras grabaciones 1992-1994 (La luz que sabe robar- Radar),El valle de las leñas amarillas,18,353946,0.0,0.794,0.4,2,-9.849,1,0.034,0.855,0.55,0.141,0.437,108.622,3,afrobeat,0
107605,4ZmShAPu9UK15uXZeJN1Vi,Mylène Farmer,Point de suture,Appelle mon numéro,41,332306,0.0,0.556,0.863,7,-6.614,1,0.0327,0.454,0.000437,0.161,0.628,90.011,4,synth-pop,0
20039,6arE1lr4B2jsrWP1GBIkYH,David Guetta;MistaJam;John Newman,Upbeat 20's,If You Really Love Me (How Will I Know),1,184390,0.0,0.692,0.883,7,-4.698,1,0.0582,0.0512,0.0,0.228,0.614,122.984,4,dance,0
94283,6SdW1PtDQZ06dumP6KUjJT,BrxkenBxy,Bag Boy,Bag Boy,50,118036,1.0,0.723,0.818,10,-2.325,0,0.0382,0.246,0.0,0.0861,0.372,91.469,4,sad,0
35936,4bQQ8DZqANtPIljpS8zGnV,Limão Com Mel,Um Acústico Diferente (Ao Vivo),Fantasias - Ao Vivo,37,265773,0.0,0.607,0.387,9,-8.824,1,0.0301,0.822,0.0,0.535,0.536,109.931,4,forro,0
70523,0hAmNalTo8tOdDxFekAFSQ,Jeff Chang,我好想,愛就一個字,46,272379,0.0,0.566,0.504,0,-6.93,1,0.0357,0.725,0.0,0.139,0.202,120.908,4,mandopop,0
72994,6Ampu27DQCqG7e2pPWwFKc,"Oh, Sleeper",Son Of The Morning,A Banquet For Traitors,23,193200,0.0,0.431,0.995,7,-0.607,0,0.17,0.00104,0.000848,0.335,0.199,80.172,4,metalcore,0
20070,6v3KW9xbzN5yKLt9YKDYA2,Shawn Mendes;Camila Cabello,Shawn Mendes (Deluxe),Señorita,80,190799,0.0,0.759,0.548,9,-6.049,0,0.029,0.0392,0.0,0.0828,0.749,116.967,4,dance,0
65361,1IG0qJeHJRbPPv5iK51TfI,All Ok,Don't Worry,Don't Worry,51,210918,0.0,0.637,0.685,1,-6.028,0,0.106,0.444,0.0604,0.123,0.661,87.944,4,k-pop,0
111152,27A5Oa8I85c5zdRcatEROq,Röyksopp;Maurissa Rose,Feel It,Feel It,39,494559,0.0,0.729,0.833,8,-6.046,1,0.0544,0.0178,0.835,0.12,0.335,117.025,4,trip-hop,0
9265,22QdpwlY4mNXPhl2j9RfgD,Maneva,Tô De Pé (Acústico),Tô De Pé - Acústico,48,169472,0.0,0.877,0.628,9,-7.541,0,0.0669,0.504,0.0,0.282,0.793,106.087,4,brazil,0
30593,3CdYdWhfe2yCB6gU3neEk6,Rival;Cadmium;Rosendale,Willow Tree,Willow Tree,60,188800,0.0,0.515,0.719,8,-7.38,0,0.0545,0.446,0.0,0.365,0.445,75.024,4,edm,0
54543,0ZpnYhrnEjGfvGUTeqpiGC,arai tasuku;Coma,Sin of Children: re,Aileen's unseen things - 2021 Remastered,10,265000,0.0,0.305,0.325,0,-9.928,1,0.0341,0.721,0.00128,0.18,0.0945,116.984,3,idm,0
97812,6eFRpYWcXXABBMAfrFT0s5,Victor & Leo,Victor e Leo Ao Vivo e em Cores,Não Mais - Ao Vivo,44,195920,0.0,0.608,0.726,5,-9.424,1,0.0296,0.322,0.00102,0.871,0.334,130.042,4,sertanejo,0
5358,6xUBXdVdzs50AvqARndD1A,FLOW,COLORS,COLORS -CODE GEASS OPENING MIX-,53,93786,0.0,0.524,0.815,1,-5.414,1,0.0369,0.0482,0.0,0.122,0.638,136.072,4,anime,0
64559,6D8WuhGdJ7LjY7ONr4ZGgZ,Living Room,"Beach Bar Chill Grooves, Vol. 1",Darkjazz Slomo - Instrumental,0,318666,0.0,0.718,0.543,4,-9.285,0,0.0317,0.179,0.433,0.0947,0.376,89.984,4,jazz,0
24908,2J3g4zwpM6wL9JWzcIDuDD,Drexciya,Neptune's Lair,Species of the Pod,29,235333,0.0,0.794,0.609,10,-11.226,0,0.0797,9.12e-05,0.919,0.161,0.333,139.916,4,detroit-techno,0
109908,09ZvCPAcFmFBGDAMS23Gc0,Goom Gum,We Are,We Are,31,444578,0.0,0.67,0.893,5,-8.473,1,0.0413,0.00769,0.752,0.0857,0.0377,122.015,4,techno,0
51358,6AooRgSRDzbCYL4NZ4RCjU,DIVINE,Kohinoor,Chal Bombay,60,174000,0.0,0.862,0.619,6,-6.645,0,0.318,0.0434,0.0,0.117,0.512,95.036,4,hip-hop,0
21711,6eydzKn9vLC57U9iToAwJD,Koffee,Gifted,Pull Up,55,171092,0.0,0.81,0.604,7,-3.296,1,0.0904,0.316,0.0514,0.0944,0.646,102.937,4,dancehall,0
67679,04qx1yENXdu9yN6zzRiVfP,Mariah Angeliq;Arcangel;Darell,Última Misión Reggaeton,Perreito - Remix,0,213333,0.0,0.792,0.703,0,-3.057,1,0.256,0.283,0.000164,0.319,0.726,180.032,4,latin,0
69841,5WWRywfC3wfvoCvd0dRSlT,Najim Arshad;Gayatri Ashokan,Malayalam Hits Of 2012,Sugnadha Neerala - From “Friday”,20,284400,0.0,0.661,0.309,0,-10.558,1,0.0272,0.793,1.55e-06,0.106,0.34,94.915,4,malay,0
79376,0DXsxu0TJ8TtrOklnsL6nj,Regnør,Night Sky,Night Sky,61,146973,0.0,0.285,0.148,2,-32.145,1,0.0372,0.987,0.952,0.0794,0.381,77.603,4,piano,0
4888,2e9RLCa5uvqsIbaOHayB2g,Alexis Ffrench,Truth - The Solo Piano Collection,Songbird - Solo Piano Version,33,182577,0.0,0.539,0.059,6,-25.958,1,0.0409,0.995,0.916,0.101,0.196,143.717,3,ambient,0
113914,35WuqC0pMixNnnljOx1wjc,Jesus Culture;Chris Quilala,Come Away (Live),Let It Rain - Live,46,420386,0.0,0.314,0.711,1,-5.927,0,0.0432,0.0283,4.85e-06,0.7,0.147,141.911,4,world-music,0
77103,45PD1shJcUVckmslQycpEL,Os Travessos,Nossa Dança,Maravilha Te Amar,51,189466,0.0,0.643,0.848,7,-9.404,1,0.056,0.192,0.0,0.121,0.9,98.334,4,pagode,0
37922,1qHPbbNOFhqMhZx06rsnAf,MC Marks,Fim da Tempestade,Fim da Tempestade,42,192000,1.0,0.869,0.488,9,-7.429,1,0.249,0.129,0.0,0.0936,0.621,109.815,4,funk,0
113378,0MBuO5wzBy07IjiyrLCoFo,Starfield,The Saving One,The Saving One,47,246573,0.0,0.376,0.733,2,-3.825,1,0.0311,7.17e-06,0.0,0.075,0.264,144.059,4,world-music,0
7437,6A0FaycsgcMilTKX6psuT2,Greensky Bluegrass,If Sorrows Swim,A Letter to Seymour,24,134573,0.0,0.41,0.63,11,-5.724,1,0.0503,0.454,0.0818,0.0835,0.744,177.334,4,bluegrass,0
43140,6Z3z1dmp8Gw7Pq0NRbNiRR,Luciano Claw,Por Amor a Ti,Creio Que Tu És a Cura,36,329040,0.0,0.452,0.659,9,-4.692,1,0.0349,0.582,0.0,0.0631,0.508,150.056,4,groove,0
38056,6mOiT65GFmXgBAviM3lrsE,Arctic Monkeys,Who The F*** Are Arctic Monkeys?,No Buses,65,197320,0.0,0.481,0.524,4,-9.051,1,0.0369,0.155,0.000147,0.0523,0.425,101.883,4,garage,0
26879,1iWwZGkscAXSplzqrZyDxr,Marcio Seixas,A Bela e a Fera,Prólogo - A Bela e a Fera,19,146666,0.0,0.337,0.338,0,-21.972,0,0.274,0.927,0.00463,0.335,0.4,87.554,4,disney,0
23994,4uPSL0Rx3JzbwigbJVndQ8,Alex Schulz,Save A Life,Save A Life,52,172222,0.0,0.666,0.661,10,-5.633,1,0.0307,0.0741,0.0,0.0859,0.62,126.081,4,deep-house,0
6323,6WNI9ZetcgXFiISYuJAy6O,Horn,Verzet,Alpenrekorder,19,349565,0.0,0.402,0.882,11,-6.35,0,0.0446,6.14e-05,0.213,0.273,0.408,90.025,4,black-metal,0
11660,4H3KBBAe2Fcgv9lH6E10Oe,Patrick Doyle,Harry Potter And The Goblet Of Fire (Original Motion Picture Soundtrack),Harry in Winter,55,174440,0.0,0.175,0.248,11,-16.707,0,0.0423,0.559,0.966,0.189,0.0396,110.447,3,british,0
97855,4GIzL26Xyipr6O6b2h4EQN,Gustavo Mioto,Inconfundível,Chocolate,44,196366,0.0,0.676,0.847,6,-2.612,0,0.246,0.189,0.0,0.347,0.699,188.132,4,sertanejo,0
105603,0VzxGwJZePOrLCpimYbUnU,Jobii,Clairvoyance,Derive,25,133339,0.0,0.648,0.35,0,-10.967,0,0.0481,0.91,0.775,0.0717,0.0632,84.039,4,study,0
40426,1uzX3EN9QdcxnNUoDxY1Un,Régis Danese;Leandro Borges,Deus Resolve,Deus Resolve,42,218562,0.0,0.454,0.477,9,-4.44,1,0.0311,0.597,0.0,0.092,0.398,119.414,4,gospel,0
107828,3zJUF2PWvKR0qSqkm2Ps28,Visage,"The Wild Life (The Best Of, 1978 To 2015)",Fade To Grey,23,230272,0.0,0.576,0.672,2,-9.332,0,0.0265,0.000234,0.0179,0.0886,0.786,112.799,4,synth-pop,0
109152,0pcFsOq2tH5K0NmbSINzet,Denis Horvat;Lelah,Miracle Of The Rose EP,Noise,44,441499,0.0,0.556,0.703,10,-10.164,0,0.0841,0.00503,0.833,0.106,0.0394,122.982,3,techno,0
98373,62icwjSJXfM58V3L7iLXHB,Krystina Alabado;Shereen Pimentel,Teen Time Travelers: The French Correction,Turbulent Flow,0,288378,0.0,0.496,0.354,3,-9.983,1,0.0499,0.741,0.0,0.0865,0.705,146.133,4,show-tunes,0
41812,6eXv1NUnjAhwFVy5WGNwov,Merciful Nuns,Lib. 1,Funeral Train,20,290400,0.0,0.665,0.749,11,-4.485,1,0.0264,0.00155,0.532,0.143,0.277,134.006,4,goth,0
97085,5GgnOxGEvEwJrqoy7a6tRL,Henrique & Juliano,Manifesto Musical (Ao Vivo),Rasteira - Ao Vivo,54,189007,0.0,0.593,0.692,7,-5.364,0,0.042,0.528,0.0,0.863,0.598,106.046,4,sertanejo,0
84612,1dBubDq1rKvxmPAWN2dXmC,Pink Floyd,Pulse (Live),"Shine On You Crazy Diamond (Pts. 1-5, 7) - Live",51,816733,0.0,0.204,0.401,7,-15.2,0,0.0372,0.211,0.000488,0.446,0.103,143.397,3,psych-rock,0
47312,3CIOopLwvyMvXk97ZEksKO,Motörhead,Ace of Spades (Expanded Edition),Ace of Spades,32,168320,0.0,0.322,0.991,6,-4.453,1,0.213,0.00313,0.0035,0.0708,0.198,140.221,4,hard-rock,0
280,4yRlTvPVfEyhXfp6GZurq9,Austin Plaine,Austin Plaine,Never Come Back Again,57,196240,0.0,0.594,0.695,8,-8.872,1,0.0259,0.19,3.58e-06,0.119,0.172,104.977,4,acoustic,0
113260,3pZVH0mPC6fxtmjOT0i9t5,Kari Jobe,Kari Jobe,Revelation Song,53,361386,0.0,0.276,0.263,7,-7.859,1,0.0372,0.609,0.0,0.0802,0.0997,124.404,4,world-music,0
21359,0iXgloyi8cmv3fTMTUvkK5,Tommy Lee Sparta,Spartan Soldier,Spartan Soldier,42,271647,1.0,0.682,0.738,6,-6.954,1,0.116,0.666,0.0,0.0741,0.63,94.993,4,dancehall,0
25507,3SnGymj6ijE2iuUfWxLo1q,Diana Ross,Diana,I'm Coming Out,70,323346,0.0,0.72,0.828,5,-9.211,1,0.0462,0.185,0.429,0.0839,0.768,110.071,4,disco,0
101571,0UJ0B197F881nGIJ23wLRp,White Noise Therapy,"White Noise Therapy, Vol. 4: Seamless Loops","Night Time (No Fade, Seamless Loop)",35,180000,0.0,0.14,0.887,3,-29.284,1,0.0699,0.937,0.366,0.112,0.00897,140.183,3,sleep,0
103693,2qlv4y8WQN10vGEGoH2FHW,Peggy Lee,Desayuno en calma,Fever,0,199600,0.0,0.766,0.179,9,-12.739,0,0.133,0.113,0.0,0.115,0.355,137.548,4,soul,0
56905,2nDAf3plZCm18W8i20hpQ8,Albatross,Jo Jas Sanga Sambandhit Chha,Timi Bhane,43,328200,0.0,0.429,0.863,4,-5.719,1,0.0369,0.00177,8.88e-05,0.0703,0.351,144.832,4,indie-pop,0
36352,6KHsTu4Ht4XYiWcZOOdwbW,Fresh,Chop (Nouvelle École),Chop (Nouvelle École),76,195560,1.0,0.745,0.801,3,-6.545,0,0.724,0.439,1.13e-06,0.519,0.486,143.011,4,french,0
89960,3BAWg71hTuj8Rq9CShHUNc,J Balvin;Pitbull;Camila Cabello,Fast & Furious 8: The Album,Hey Ma (with J Balvin & Pitbull feat. Camila Cabello),37,195040,0.0,0.713,0.952,7,-2.959,1,0.108,0.0203,2.51e-06,0.117,0.571,105.981,4,reggaeton,0
30910,5d8a5B6RlYnquvR4X4OIrX,The Chainsmokers,So Far So Good,Time Bomb,62,203061,1.0,0.842,0.681,1,-5.73,0,0.0361,0.232,2.32e-05,0.125,0.872,109.97,4,edm,0
8746,1yQi9XtWSbumHoRZ6S5xve,The Miracles,Christmas Faves 2022,I'll Be Home For Christmas,0,147506,0.0,0.329,0.296,0,-13.569,1,0.0311,0.583,0.0,0.155,0.445,183.438,3,blues,0
79529,348MCvZbnPrsHkxq6w8cif,OneRepublic,Dreaming Out Loud,Come Home,48,261653,0.0,0.521,0.155,0,-12.147,1,0.0286,0.947,9.32e-06,0.103,0.16,75.003,4,piano,0
69544,367QlwlpIzjOFmY3JOyPq7,Najim Arshad,DR. Love (Original Motion Picture Soundtrack),Paalappoo,25,119693,0.0,0.589,0.446,0,-8.68,1,0.0278,0.453,1.24e-06,0.0984,0.393,107.028,4,malay,0
95643,1A90MeRT3mXv6Vzid4QjCl,La Sonora Matancera;Carlos Argentino,Canta Carlos Argentino,En El Mar,31,166666,0.0,0.797,0.32,2,-11.665,1,0.0782,0.707,0.0,0.0886,0.879,125.999,4,salsa,0
112555,21xBPv2mfFQVc8888DFfJX,Ahiyan,Yalancılar (Tirat),Yalancılar - Tirat,39,153882,1.0,0.634,0.631,1,-8.659,1,0.266,0.397,3.08e-05,0.232,0.694,85.258,4,turkish,0
87173,5uDxxT5hBxtOj7qTR0WCoB,Rita Lee;Zélia Duncan,Rita Lee 3001,Pagu,49,234666,0.0,0.691,0.749,2,-4.486,1,0.0378,0.176,0.0,0.518,0.48,129.623,4,r-n-b,0
81951,4RVwu0g32PAqgUiJoXsdF8,Billie Eilish,Happier Than Ever,Happier Than Ever,88,298899,1.0,0.332,0.225,0,-8.697,1,0.0348,0.767,0.00349,0.128,0.297,81.055,3,pop,0
65595,3EMB0OcdHil6ymZPAV6bnC,EST Gee;Moneybagg Yo,GANG GANG - HIP HOP & RAP,Balloons,5,156981,1.0,0.653,0.913,9,-3.638,1,0.23,0.142,0.0,0.103,0.687,158.955,4,k-pop,0
40686,4XZOsm9rbFcjGMqTDhJE9k,Rosa de Saron,Acústico e Ao Vivo 2/3,O Sol da Meia-Noite - Ao Vivo,41,370013,0.0,0.251,0.9,2,-5.202,1,0.0486,0.0831,5.26e-06,0.802,0.274,156.445,4,gospel,0
18334,2D8RTkLjzhCisKhy9z3Apb,Mike Birbiglia,My Girlfriend's Boyfriend,My Girlfriend's Boyfriend,23,388818,0.0,0.531,0.719,1,-8.244,1,0.953,0.88,0.0,0.256,0.364,76.568,3,comedy,0
36932,6qxTCokfGW3kUS1IvcMd3J,Mansfield.TYA,Monument ordinaire,Le parfum des vautours,31,195800,0.0,0.48,0.197,2,-13.487,0,0.0434,0.968,0.0237,0.0865,0.371,149.84,4,french,0
113058,2lIB1TU0Cqnc6RuYDjc92z,Kari Jobe;Cody Carnes,The Blessing,The Blessing,60,423193,0.0,0.367,0.463,11,-7.638,1,0.0335,0.121,1.04e-05,0.0983,0.187,139.996,4,world-music,0
24288,2vuHtF4JlqrDEK30recIF4,Terrence Parker,Life On The Back 9,Spiritual Warfare,10,439991,0.0,0.807,0.56,11,-11.273,1,0.106,0.000111,0.927,0.111,0.667,123.953,4,detroit-techno,0
105823,3dOoEWVJqCZruubyO0W0Dt,Mama Gecko,Birch,Birch,25,112674,0.0,0.601,0.406,2,-9.498,1,0.113,0.565,0.958,0.32,0.039,85.974,4,study,0
46764,4TfVvEAfhK8s3R58eJlnv5,Interactive,Rave Hits of the 90's,Koma - DJ Hooligan Remix,18,263173,0.0,0.529,0.708,11,-9.421,0,0.0327,0.00159,0.881,0.108,0.252,150.976,4,happy,0
44902,31aVGAyU43vQYxYyCmfaQI,Bush,The Art Of Survival,Slow Me,13,228119,0.0,0.469,0.911,5,-3.136,1,0.0643,0.000606,2.2e-05,0.138,0.424,132.066,4,grunge,0
54453,5s3XtrhzIKNZaiFpt7Gp5W,µ-Ziq,Hello,Hello,31,220083,0.0,0.528,0.937,10,-6.008,1,0.0369,0.348,0.95,0.103,0.615,161.936,4,idm,0
103949,538PE369Lo5ZRf7Hn14gtK,Percy Sledge,Christmas Music - Holiday Hits,Christmas Wish - 2000 Remaster,0,160226,0.0,0.58,0.434,3,-11.04,1,0.0293,0.833,0.00162,0.135,0.399,78.612,4,soul,0
58691,1UR0RbyH4bKoovDNnGd53G,Psychostick,IV: Revenge of the Vengeance,Quack Kills,24,209001,1.0,0.663,0.706,2,-6.196,1,0.318,0.000952,9.68e-05,0.236,0.466,98.444,4,industrial,0
110596,6lVi71kr3GYn4abKfkHSPw,Above & Beyond,Journey To ABGT500 pt.2,Group Therapy (Messages Pt. 4) [ABGT499D3],35,68571,0.0,0.581,0.813,7,-6.449,1,0.378,0.133,0.0,0.191,0.586,130.887,1,trance,0
50453,6Nwhi1CYCnODjqo3GmuNCB,ONMYO-ZA,雷神創世,青天の三日月,23,281933,0.0,0.337,0.981,2,-1.925,0,0.0889,0.000317,4.74e-06,0.308,0.448,177.894,4,heavy-metal,0
108888,1Zyfq1qnQWoCsQSKIYYS0d,Adriana Varela,Vivo (Deluxe Version),Una Canción para la Magdalena,16,269626,0.0,0.499,0.279,4,-15.411,1,0.0563,0.926,0.000234,0.682,0.381,127.877,5,tango,0
61140,2dZHD66ameYxyZkJtR6bYG,Akina Nakamori,ベスト・コレクション 〜ラブ・ソングス&ポップ・ソングス〜,サザン・ウインド - 30th anniversary mix,28,231493,0.0,0.576,0.838,6,-4.208,1,0.0894,0.0305,0.000875,0.374,0.533,155.292,4,j-idol,0
6452,1KnNbJ2Btm3AgpGQDy9utV,Alcest,Shelter (Deluxe Edition),Into the Waves,36,390026,0.0,0.466,0.858,11,-6.472,1,0.0335,0.0033,0.728,0.108,0.144,134.022,4,black-metal,0
65790,275PH4yNQ4WhGIyJj9QxzT,Yuvan Shankar Raja,Manmadhan (Bonus Tracks),Pesa Vanthen,45,103534,0.0,0.638,0.545,5,-5.288,0,0.0316,0.542,0.0,0.147,0.574,87.063,4,k-pop,0
36092,6sPp2vmtuPClF2ADvwUxNO,Vanessa Paradis,OO's Music Grandi Successi,Dès que j'te vois,0,203640,0.0,0.73,0.746,9,-6.618,1,0.0263,0.141,6.35e-06,0.0957,0.52,115.029,4,french,0
113630,4rzhfYLxMINSb2g5UysPjB,Lucia Guiada,Meditación Guiada Corta - Mantra Meditación Profunda con Voz Femenina y Frases de Tranquilidad para Sanación Diaria,Jardín Japonés (Remedio Zen contra el Estrés),25,380999,0.0,0.117,0.224,5,-22.045,1,0.0381,0.944,0.963,0.0992,0.0335,87.464,4,world-music,0
33964,0KQ1LhU7vGiXqn7eAw1nfl,Meg & Dia,"Something Real & Here, Here and Here",Monster,56,161333,0.0,0.35,0.834,6,-3.856,0,0.0596,0.00164,1.19e-05,0.149,0.424,192.005,4,emo,0
73439,5Cjt8EvlnCPtdABEdXB99k,Claude VonStroke,Beware Of The Bird,Deep Throat,22,426893,0.0,0.815,0.785,1,-12.342,1,0.064,0.000261,0.889,0.0849,0.191,124.019,4,minimal-techno,0
72975,3XFqW9PbzMBy6wV06egJQ2,Architects,For Those That Wish To Exist,Discourse Is Dead,49,226605,0.0,0.484,0.925,1,-4.165,1,0.0862,0.000128,0.000238,0.0831,0.245,123.966,4,metalcore,0
84004,2Bdbwlnv6npGzYFS20DfF3,The Doors,Maintain Your Mojo,L.A. Woman,0,471160,0.0,0.354,0.731,2,-9.178,1,0.0382,0.0812,0.00124,0.115,0.697,170.633,4,psych-rock,0
3108,24TdORdiwpuE1EH7fh1fNQ,Evanescence,Halloween Scary Party,Bring Me To Life,0,235893,0.0,0.318,0.943,4,-3.188,0,0.107,0.00721,2.06e-06,0.242,0.298,189.985,4,alternative,0
107538,5PqCst2Vv9VXLA4tcXN5F3,Modern Talking,Milestones,Ready for the Victory - Radio Version,26,211440,0.0,0.539,0.945,10,-7.162,0,0.087,0.00514,0.0224,0.421,0.571,138.009,4,synth-pop,0
98100,1OYOLWqKmhkFIx2KC9ek1a,Judy Kuhn,Pocahontas,"Colors of the Wind - From ""Pocahontas"" / Soundtrack Version",65,214400,0.0,0.272,0.164,1,-17.04,1,0.046,0.929,0.0011,0.109,0.228,81.551,3,show-tunes,0
9262,18Lb0yf7HlgETLgfaBG6eV,Lulu Santos,Assim Caminha A Humanidade,Assim Caminha a Humanidade,48,208693,0.0,0.753,0.755,2,-9.196,1,0.029,0.0547,0.00459,0.0518,0.949,138.518,4,brazil,0
3763,6ZvHLqK1T4EVzWx372MHto,Disturbed,Immortalized,The Sound of Silence,41,248466,0.0,0.322,0.28,6,-9.367,0,0.0281,0.468,1.1e-06,0.102,0.175,85.794,4,alternative,0
55090,71s7tZo8OGlN3VXyURWLUr,Pritam;KK;Bob,Desi Boyz,Make Some Noise For The Desi Boyz,65,244067,0.0,0.692,0.954,2,-3.93,0,0.0915,0.0188,0.0,0.151,0.89,141.98,4,indian,0
55955,0DanEzIERtRw1Toae6IFXM,Agam,Rangapura Vihara - Single,Rangapura Vihara,40,537295,0.0,0.43,0.471,2,-9.883,1,0.0307,0.229,0.00106,0.156,0.255,92.024,4,indian,0
63990,1Ugz0VZmL522ZI4UrODbB5,Erasmo Carlos;Chico Buarque,"Convida, Volume II",Olha,34,215066,0.0,0.57,0.375,6,-12.068,0,0.0365,0.77,0.000787,0.457,0.525,129.793,4,j-rock,0
22536,4IQdH26UaLSrIuH89WhXUA,Finntroll,Nifelvind,Blodmarsch,24,131493,0.0,0.581,0.604,1,-11.533,1,0.0402,0.00221,0.604,0.57,0.245,100.036,4,death-metal,0
24587,5aQoLhwKz5Vxjh63P7XfYi,Orlando Voorn;DJ Abraxas,Designer Loops (Advanced House for Purists) [Orlando Voorn Vs. DJ Abraxas],I Believe - Bring in the New Age Children Fall-Out for the Beat,5,261371,0.0,0.692,0.951,10,-11.524,0,0.0493,0.0582,0.597,0.0417,0.888,126.005,4,detroit-techno,0
65416,5npCUsfrlhdyjxyCa32maW,Stray Kids,Christmas EveL,Christmas EveL,67,178529,0.0,0.878,0.777,5,-3.702,0,0.163,0.0437,0.0,0.401,0.878,139.989,4,k-pop,0
81939,1rvJahl2EPy25dSsBNzTr4,Siddhu Kumar;Vineeth Sreenivasan;K. Sivaangi,"Adipoli (From ""Think Originals"")","Adipoli (From ""Think Originals"")",65,172750,0.0,0.573,0.6,0,-7.751,1,0.3,0.586,7.65e-06,0.15,0.706,149.982,4,pop,0
84439,0kprtwLzm2MuRXSisqq4ux,Kamuran Akkor,Bir Zamanlar 1-2-3-4-5,Mavi Boncuk,34,148986,0.0,0.71,0.571,3,-5.935,0,0.0383,0.886,1.6e-05,0.187,0.688,110.546,4,psych-rock,0
15489,3YhAZVvU1yeGo1l6aLK0V6,mj apanay,seen 11:23 pm,11:23,56,58017,0.0,0.611,0.256,8,-11.29,1,0.0733,0.899,0.00497,0.125,0.585,123.535,4,chill,0
44715,1eCy6RBIaddmQqsw4Jg8bW,Linkin Park,"Live 8 (Live, July 2005)","In the End - Live at Live 8, Benjamin Franklin Parkway, Philadelphia, 2nd July 2005",30,259056,0.0,0.381,0.944,6,-7.461,1,0.188,0.00522,0.0,0.994,0.27,103.945,4,grunge,0
85290,5trRvKzwCDZ5yNsHzI40YI,Catupecu Machu,Triste Hora,Cuadros Dentro De Cuadros - Acustico,0,211208,0.0,0.587,0.419,11,-9.067,1,0.0992,0.624,0.0,0.291,0.607,129.543,4,punk-rock,0
64697,0iOlnzB8X94Ia2Qwe3G6u9,Julie London,The Greatest Jazz Mix,Diamonds Are A Girl's Best Friend,0,119733,0.0,0.477,0.306,8,-8.247,1,0.0404,0.822,0.0,0.0993,0.608,171.829,4,jazz,0
79064,59ew3BDqan1LlwZOuKA4TJ,Skylar Grey,Stand By Me,Stand By Me,60,146453,0.0,0.491,0.333,7,-10.004,1,0.029,0.581,0.0,0.0984,0.2,107.969,4,piano,0
